n,p,Magnitude,Leverage_Ratio,Trial,Method,Param_Error
400,5,8.0,0.2,16,Huber,0.32339088756170903
400,5,8.0,0.2,16,Cauchy,0.5837423224786071
400,5,8.0,0.2,16,Barron,0.4644320132432245
400,5,8.0,0.2,17,Lf_dual,0.021043294624036427
400,5,8.0,0.2,17,OLS,0.5024458661710328
400,5,8.0,0.2,17,Huber,0.1836993114212017
400,5,8.0,0.2,17,Cauchy,0.5024458661710328
400,5,8.0,0.2,17,Barron,0.21622142068904243
400,5,8.0,0.2,18,Lf_dual,0.06347853857899803
400,5,8.0,0.2,18,OLS,0.45723915931400483
400,5,8.0,0.2,18,Huber,0.45723915931400483
400,5,8.0,0.2,18,Cauchy,0.45723915931400483
400,5,8.0,0.2,18,Barron,0.48768262281755603
400,5,8.0,0.2,19,Lf_dual,0.024724440748994325
400,5,8.0,0.2,19,OLS,0.1714641878319825
400,5,8.0,0.2,19,Huber,0.1714641878319825
400,5,8.0,0.2,19,Cauchy,0.1714641878319825
400,5,8.0,0.2,19,Barron,0.42445168792052423
400,5,12.0,0.1,0,Lf_dual,0.015097148233806241
400,5,12.0,0.1,0,OLS,0.5669056855754072
400,5,12.0,0.1,0,Huber,0.5669056855754072
400,5,12.0,0.1,0,Cauchy,0.5669056855754072
400,5,12.0,0.1,0,Barron,0.44340564216927597
400,5,12.0,0.1,1,Lf_dual,0.030754775815634412
400,5,12.0,0.1,1,OLS,0.9523042214496892
400,5,12.0,0.1,1,Huber,0.035057559412053366
400,5,12.0,0.1,1,Cauchy,0.9523042214496892
400,5,12.0,0.1,1,Barron,1.1296356153776124
400,5,12.0,0.1,2,Lf_dual,0.030296442730354523
400,5,12.0,0.1,2,OLS,0.8052705428181267
400,5,12.0,0.1,2,Huber,0.03168936132185564
400,5,12.0,0.1,2,Cauchy,0.8052705428181267
400,5,12.0,0.1,2,Barron,0.9327343715438403
400,5,12.0,0.1,3,Lf_dual,0.018994220407590315
400,5,12.0,0.1,3,OLS,0.3748959887787408
400,5,12.0,0.1,3,Huber,0.05142953427153792
400,5,12.0,0.1,3,Cauchy,0.3748959887787408
400,5,12.0,0.1,3,Barron,0.2422827232628685
400,5,12.0,0.1,4,Lf_dual,0.007968863759862086
400,5,12.0,0.1,4,OLS,0.42727762511969253
400,5,12.0,0.1,4,Huber,0.42727762511969253
400,5,12.0,0.1,4,Cauchy,0.42727762511969253
400,5,12.0,0.1,4,Barron,0.4736893151521597
400,5,12.0,0.1,5,Lf_dual,0.02196383489588881
400,5,12.0,0.1,5,OLS,1.2037943318443678
400,5,12.0,0.1,5,Huber,1.2037943318443678
400,5,12.0,0.1,5,Cauchy,1.2037943318443678
400,5,12.0,0.1,5,Barron,0.5175525062396453
400,5,12.0,0.1,6,Lf_dual,0.01787379040306277
400,5,12.0,0.1,6,OLS,0.4895738055530213
400,5,12.0,0.1,6,Huber,0.043511391699641216
400,5,12.0,0.1,6,Cauchy,0.4895738055530213
400,5,12.0,0.1,6,Barron,0.4666056351777007
400,5,12.0,0.1,7,Lf_dual,0.025458745150398355
400,5,12.0,0.1,7,OLS,0.5797101159365023
400,5,12.0,0.1,7,Huber,0.5797101159365023
400,5,12.0,0.1,7,Cauchy,0.5797101159365023
400,5,12.0,0.1,7,Barron,0.566623736352929
400,5,12.0,0.1,8,Lf_dual,0.024898899461662547
400,5,12.0,0.1,8,OLS,0.7884758131011719
400,5,12.0,0.1,8,Huber,0.7884758131011719
400,5,12.0,0.1,8,Cauchy,0.7884758131011719
400,5,12.0,0.1,8,Barron,0.8538100783522519
400,5,12.0,0.1,9,Lf_dual,0.023473488744486962
400,5,12.0,0.1,9,OLS,0.7866026633921626
400,5,12.0,0.1,9,Huber,0.7866026633921626
400,5,12.0,0.1,9,Cauchy,0.7866026633921626
400,5,12.0,0.1,9,Barron,0.6462814903477841
400,5,12.0,0.1,10,Lf_dual,0.024805346326760666
400,5,12.0,0.1,10,OLS,0.43224311588682623
400,5,12.0,0.1,10,Huber,0.05254895087954806
400,5,12.0,0.1,10,Cauchy,0.43224311588682623
400,5,12.0,0.1,10,Barron,0.5042819100110758
400,5,12.0,0.1,11,Lf_dual,0.01809326910907487
400,5,12.0,0.1,11,OLS,0.6147029456051488
400,5,12.0,0.1,11,Huber,0.6147029456051488
400,5,12.0,0.1,11,Cauchy,0.6147029456051488
400,5,12.0,0.1,11,Barron,0.8156417928866447
400,5,12.0,0.1,12,Lf_dual,0.016161736785796712
400,5,12.0,0.1,12,OLS,0.6184318047268572
400,5,12.0,0.1,12,Huber,0.12065862797252518
400,5,12.0,0.1,12,Cauchy,0.6184318047268572
400,5,12.0,0.1,12,Barron,0.4748571236399082
400,5,12.0,0.1,13,Lf_dual,0.018221312335086337
400,5,12.0,0.1,13,OLS,0.573932071794767
400,5,12.0,0.1,13,Huber,0.573932071794767
400,5,12.0,0.1,13,Cauchy,0.573932071794767
400,5,12.0,0.1,13,Barron,0.44862270111326685
400,5,12.0,0.1,14,Lf_dual,0.021854236699734072
400,5,12.0,0.1,14,OLS,0.8774649945708376
400,5,12.0,0.1,14,Huber,0.021247474986511822
400,5,12.0,0.1,14,Cauchy,0.3242537670732362
400,5,12.0,0.1,14,Barron,0.8966940015654589
400,5,12.0,0.1,15,Lf_dual,0.015708774714655725
400,5,12.0,0.1,15,OLS,0.5128451574393357
400,5,12.0,0.1,15,Huber,0.03349230111590151
400,5,12.0,0.1,15,Cauchy,0.5128451574393357
400,5,12.0,0.1,15,Barron,0.3764476581037173
400,5,12.0,0.1,16,Lf_dual,0.02366277495647092
400,5,12.0,0.1,16,OLS,0.834434575022067
400,5,12.0,0.1,16,Huber,0.834434575022067
400,5,12.0,0.1,16,Cauchy,0.834434575022067
400,5,12.0,0.1,16,Barron,0.4278789883687695
400,5,12.0,0.1,17,Lf_dual,0.03381019897143194
400,5,12.0,0.1,17,OLS,1.5420469918378212
400,5,12.0,0.1,17,Huber,0.9246706870353937
400,5,12.0,0.1,17,Cauchy,0.1854517110745577
400,5,12.0,0.1,17,Barron,0.4160769335130078
400,5,12.0,0.1,18,Lf_dual,0.01575234982404468
400,5,12.0,0.1,18,OLS,1.0394808001707874
400,5,12.0,0.1,18,Huber,0.013601622838329976
400,5,12.0,0.1,18,Cauchy,1.0394808001707874
400,5,12.0,0.1,18,Barron,1.010854529049044
400,5,12.0,0.1,19,Lf_dual,0.027463267396654563
400,5,12.0,0.1,19,OLS,1.0219084022184164
400,5,12.0,0.1,19,Huber,0.020859094622192164
400,5,12.0,0.1,19,Cauchy,1.0219084022184164
400,5,12.0,0.1,19,Barron,0.6513220747680037
400,5,12.0,0.2,0,Lf_dual,0.017912966185172383
400,5,12.0,0.2,0,OLS,0.4465126560359314
400,5,12.0,0.2,0,Huber,0.039831983651612696
400,5,12.0,0.2,0,Cauchy,0.4465126560359314
400,5,12.0,0.2,0,Barron,0.7920440232097855
400,5,12.0,0.2,1,Lf_dual,0.015107270804066772
400,5,12.0,0.2,1,OLS,0.45783824693345804
400,5,12.0,0.2,1,Huber,0.020200124340185668
400,5,12.0,0.2,1,Cauchy,0.45783824693345804
400,5,12.0,0.2,1,Barron,0.38375771058121694
400,5,12.0,0.2,2,Lf_dual,0.02434233977561275
400,5,12.0,0.2,2,OLS,0.49520407960517604
400,5,12.0,0.2,2,Huber,0.2900469165153332
400,5,12.0,0.2,2,Cauchy,0.49520407960517604
400,5,12.0,0.2,2,Barron,0.4355694402034091
400,5,12.0,0.2,3,Lf_dual,0.03390041913787298
400,5,12.0,0.2,3,OLS,0.4761574585663651
400,5,12.0,0.2,3,Huber,0.24977291801118326
400,5,12.0,0.2,3,Cauchy,0.4761574585663651
400,5,12.0,0.2,3,Barron,0.21133340488995814
400,5,12.0,0.2,4,Lf_dual,0.012169698199419942
400,5,12.0,0.2,4,OLS,0.31240770767430537
400,5,12.0,0.2,4,Huber,0.08498782758216203
400,5,12.0,0.2,4,Cauchy,0.31240770767430537
400,5,12.0,0.2,4,Barron,0.638360286991319
400,5,12.0,0.2,5,Lf_dual,0.02223686495467673
400,5,12.0,0.2,5,OLS,0.39729300999413614
400,5,12.0,0.2,5,Huber,0.39729300999413614
400,5,12.0,0.2,5,Cauchy,0.39729300999413614
400,5,12.0,0.2,5,Barron,0.31736565882499396
400,5,12.0,0.2,6,Lf_dual,0.012315853750091267
400,5,12.0,0.2,6,OLS,0.30585544295003325
400,5,12.0,0.2,6,Huber,0.2458689896286173
400,5,12.0,0.2,6,Cauchy,0.30585544295003325
400,5,12.0,0.2,6,Barron,0.4435144368428015
400,5,12.0,0.2,7,Lf_dual,0.021631496900995313
400,5,12.0,0.2,7,OLS,0.3121228238667404
400,5,12.0,0.2,7,Huber,0.06912860957542499
400,5,12.0,0.2,7,Cauchy,0.3121228238667404
400,5,12.0,0.2,7,Barron,0.35965011622746795
400,5,12.0,0.2,8,Lf_dual,0.02154537549802838
400,5,12.0,0.2,8,OLS,0.3829406327560685
400,5,12.0,0.2,8,Huber,0.03195976485679253
400,5,12.0,0.2,8,Cauchy,0.3829406327560685
400,5,12.0,0.2,8,Barron,0.3185108734407185
400,5,12.0,0.2,9,Lf_dual,0.03143719407618095
400,5,12.0,0.2,9,OLS,0.5434248906500461
400,5,12.0,0.2,9,Huber,0.5434248906500461
400,5,12.0,0.2,9,Cauchy,0.5434248906500461
400,5,12.0,0.2,9,Barron,0.5845278443495705
400,5,12.0,0.2,10,Lf_dual,0.03769095862306817
400,5,12.0,0.2,10,OLS,0.7383316226944124
400,5,12.0,0.2,10,Huber,0.19130317296543892
400,5,12.0,0.2,10,Cauchy,0.7383316226944124
400,5,12.0,0.2,10,Barron,0.9528208588653468
400,5,12.0,0.2,11,Lf_dual,0.01471904869671181
400,5,12.0,0.2,11,OLS,0.6945562079494574
400,5,12.0,0.2,11,Huber,0.6945562079494574
400,5,12.0,0.2,11,Cauchy,0.6945562079494574
400,5,12.0,0.2,11,Barron,0.49200895393065863
400,5,12.0,0.2,12,Lf_dual,0.03492837447508121
400,5,12.0,0.2,12,OLS,0.6084771060582349
400,5,12.0,0.2,12,Huber,0.6084771060582349
400,5,12.0,0.2,12,Cauchy,0.6084771060582349
400,5,12.0,0.2,12,Barron,0.7489372264356291
400,5,12.0,0.2,13,Lf_dual,0.03461799102920701
400,5,12.0,0.2,13,OLS,0.7693993874870405
400,5,12.0,0.2,13,Huber,0.42026654509736294
400,5,12.0,0.2,13,Cauchy,0.7693993874870405
400,5,12.0,0.2,13,Barron,0.4188917414040695
400,5,12.0,0.2,14,Lf_dual,0.017356319249210394
400,5,12.0,0.2,14,OLS,0.3790126333014401
400,5,12.0,0.2,14,Huber,0.3790126333014401
400,5,12.0,0.2,14,Cauchy,0.3790126333014401
400,5,12.0,0.2,14,Barron,0.4352217583200603
400,5,12.0,0.2,15,Lf_dual,0.018262401699321952
400,5,12.0,0.2,15,OLS,1.018650698191205
400,5,12.0,0.2,15,Huber,0.8914620340456995
400,5,12.0,0.2,15,Cauchy,1.018650698191205
400,5,12.0,0.2,15,Barron,0.8081315010151601
400,5,12.0,0.2,16,Lf_dual,0.027396127476888667
400,5,12.0,0.2,16,OLS,0.609452902373771
400,5,12.0,0.2,16,Huber,0.609452902373771
400,5,12.0,0.2,16,Cauchy,0.609452902373771
400,5,12.0,0.2,16,Barron,0.446882418835213
400,5,12.0,0.2,17,Lf_dual,0.022292634193350664
400,5,12.0,0.2,17,OLS,0.5205691059479866
400,5,12.0,0.2,17,Huber,0.5205691059479866
400,5,12.0,0.2,17,Cauchy,0.5205691059479866
400,5,12.0,0.2,17,Barron,0.22197720599006254
400,5,12.0,0.2,18,Lf_dual,0.06215094413058283
400,5,12.0,0.2,18,OLS,0.4754485631775144
400,5,12.0,0.2,18,Huber,0.4754485631775144
400,5,12.0,0.2,18,Cauchy,0.4754485631775144
400,5,12.0,0.2,18,Barron,0.37401921052645704
400,5,12.0,0.2,19,Lf_dual,0.025366203924704244
400,5,12.0,0.2,19,OLS,0.17715999587225825
400,5,12.0,0.2,19,Huber,0.038450387394250635
400,5,12.0,0.2,19,Cauchy,0.17715999587225825
400,5,12.0,0.2,19,Barron,0.4316071116624851
400,10,4.0,0.1,0,Lf_dual,0.01935865687142045
400,10,4.0,0.1,0,OLS,0.5960947799072854
400,10,4.0,0.1,0,Huber,0.5960947799072854
400,10,4.0,0.1,0,Cauchy,0.5960947799072854
400,10,4.0,0.1,0,Barron,0.6772289267933107
400,10,4.0,0.1,1,Lf_dual,0.025375223569665557
400,10,4.0,0.1,1,OLS,0.48729943955787464
400,10,4.0,0.1,1,Huber,0.48729943955787464
400,10,4.0,0.1,1,Cauchy,0.48729943955787464
400,10,4.0,0.1,1,Barron,0.5291861146962402
400,10,4.0,0.1,2,Lf_dual,0.020171415106253192
400,10,4.0,0.1,2,OLS,0.5296106287985533
400,10,4.0,0.1,2,Huber,0.023242415663635184
400,10,4.0,0.1,2,Cauchy,0.5296106287985533
400,10,4.0,0.1,2,Barron,0.5382368066496106
400,10,4.0,0.1,3,Lf_dual,0.02193400098670985
400,10,4.0,0.1,3,OLS,0.7116397299933377
400,10,4.0,0.1,3,Huber,0.7116397299933377
400,10,4.0,0.1,3,Cauchy,0.7116397299933377
400,10,4.0,0.1,3,Barron,0.5679209147236901
400,10,4.0,0.1,4,Lf_dual,0.0280602718173746
400,10,4.0,0.1,4,OLS,0.5470856672095357
400,10,4.0,0.1,4,Huber,0.5470856672095357
400,10,4.0,0.1,4,Cauchy,0.5470856672095357
400,10,4.0,0.1,4,Barron,0.5552645238698694
400,10,4.0,0.1,5,Lf_dual,0.02258755143592551
400,10,4.0,0.1,5,OLS,0.6541820961583907
400,10,4.0,0.1,5,Huber,0.6541820961583907
400,10,4.0,0.1,5,Cauchy,0.6541820961583907
400,10,4.0,0.1,5,Barron,0.5622010978268485
400,10,4.0,0.1,6,Lf_dual,0.0260449156991921
400,10,4.0,0.1,6,OLS,0.6929072077831423
400,10,4.0,0.1,6,Huber,0.05193191404470639
400,10,4.0,0.1,6,Cauchy,0.6929072077831423
400,10,4.0,0.1,6,Barron,0.7428868552179618
400,10,4.0,0.1,7,Lf_dual,0.016291544162281017
400,10,4.0,0.1,7,OLS,0.43937962053872776
400,10,4.0,0.1,7,Huber,0.13271426406286163
400,10,4.0,0.1,7,Cauchy,0.43937962053872776
400,10,4.0,0.1,7,Barron,0.7607911254963134
400,10,4.0,0.1,8,Lf_dual,0.04110292701728231
400,10,4.0,0.1,8,OLS,0.8840917292034371
400,10,4.0,0.1,8,Huber,0.8840917292034371
400,10,4.0,0.1,8,Cauchy,0.8840917292034371
400,10,4.0,0.1,8,Barron,0.4567040244494807
400,10,4.0,0.1,9,Lf_dual,0.01680872458540748
400,10,4.0,0.1,9,OLS,0.6320668266140395
400,10,4.0,0.1,9,Huber,0.6320668266140395
400,10,4.0,0.1,9,Cauchy,0.6320668266140395
400,10,4.0,0.1,9,Barron,0.6342818587585428
400,10,4.0,0.1,10,Lf_dual,0.017818839518140662
400,10,4.0,0.1,10,OLS,0.46309260872555114
400,10,4.0,0.1,10,Huber,0.46309260872555114
400,10,4.0,0.1,10,Cauchy,0.46309260872555114
400,10,4.0,0.1,10,Barron,0.47409486840779796
400,10,4.0,0.1,11,Lf_dual,0.030999444700180984
400,10,4.0,0.1,11,OLS,0.4705073569629313
400,10,4.0,0.1,11,Huber,0.08685285567486907
400,10,4.0,0.1,11,Cauchy,0.4705073569629313
400,10,4.0,0.1,11,Barron,0.5850228622646344
400,10,4.0,0.1,12,Lf_dual,0.028626998313858332
400,10,4.0,0.1,12,OLS,0.6852788548608729
400,10,4.0,0.1,12,Huber,0.6852788548608729
400,10,4.0,0.1,12,Cauchy,0.6852788548608729
400,10,4.0,0.1,12,Barron,1.150333419967531
400,10,4.0,0.1,13,Lf_dual,0.02751632719960349
400,10,4.0,0.1,13,OLS,0.5412487239477439
400,10,4.0,0.1,13,Huber,0.5412487239477439
400,10,4.0,0.1,13,Cauchy,0.5412487239477439
400,10,4.0,0.1,13,Barron,0.5435584401134883
400,10,4.0,0.1,14,Lf_dual,0.023789408157938532
400,10,4.0,0.1,14,OLS,0.5115576626909821
400,10,4.0,0.1,14,Huber,0.12907842517960136
400,10,4.0,0.1,14,Cauchy,0.5115576626909821
400,10,4.0,0.1,14,Barron,0.4158423037861025
400,10,4.0,0.1,15,Lf_dual,0.02986966103341093
400,10,4.0,0.1,15,OLS,0.47989216870518864
400,10,4.0,0.1,15,Huber,0.47989216870518864
400,10,4.0,0.1,15,Cauchy,0.47989216870518864
400,10,4.0,0.1,15,Barron,0.6889079664140976
400,10,4.0,0.1,16,Lf_dual,0.030916042909622844
400,10,4.0,0.1,16,OLS,0.7493289364545097
400,10,4.0,0.1,16,Huber,0.7493289364545097
400,10,4.0,0.1,16,Cauchy,0.7493289364545097
400,10,4.0,0.1,16,Barron,0.7087906333790788
400,10,4.0,0.1,17,Lf_dual,0.011068998218458677
400,10,4.0,0.1,17,OLS,0.8833469559943694
400,10,4.0,0.1,17,Huber,0.8833469559943694
400,10,4.0,0.1,17,Cauchy,0.8833469559943694
400,10,4.0,0.1,17,Barron,0.754624807324381
400,10,4.0,0.1,18,Lf_dual,0.02465385225610959
400,10,4.0,0.1,18,OLS,0.6514219296151471
400,10,4.0,0.1,18,Huber,0.6514219296151471
400,10,4.0,0.1,18,Cauchy,0.6514219296151471
400,10,4.0,0.1,18,Barron,0.6348370508873351
400,10,4.0,0.1,19,Lf_dual,0.03802549228753745
400,10,4.0,0.1,19,OLS,0.6893743332620479
400,10,4.0,0.1,19,Huber,0.6893743332620479
400,10,4.0,0.1,19,Cauchy,0.6893743332620479
400,10,4.0,0.1,19,Barron,0.779297133984572
400,10,4.0,0.2,0,Lf_dual,0.025371428556496926
400,10,4.0,0.2,0,OLS,0.6353138971890829
400,10,4.0,0.2,0,Huber,0.6353138971890829
400,10,4.0,0.2,0,Cauchy,0.6353138971890829
400,10,4.0,0.2,0,Barron,0.6963268446705891
400,10,4.0,0.2,1,Lf_dual,0.02259476442614259
400,10,4.0,0.2,1,OLS,0.5236622012174779
400,10,4.0,0.2,1,Huber,0.5236622012174779
400,10,4.0,0.2,1,Cauchy,0.5236622012174779
400,10,4.0,0.2,1,Barron,0.729714278380194
400,10,4.0,0.2,2,Lf_dual,0.02714786309412313
400,10,4.0,0.2,2,OLS,0.5409549802254952
400,10,4.0,0.2,2,Huber,0.3169811035383929
400,10,4.0,0.2,2,Cauchy,0.5409549802254952
400,10,4.0,0.2,2,Barron,0.7405856550572744
400,10,4.0,0.2,3,Lf_dual,0.021884808087920298
400,10,4.0,0.2,3,OLS,0.6470146114753774
400,10,4.0,0.2,3,Huber,0.6470146114753774
400,10,4.0,0.2,3,Cauchy,0.6470146114753774
400,10,4.0,0.2,3,Barron,0.4818597403394736
400,10,4.0,0.2,4,Lf_dual,0.0240827019614657
400,10,4.0,0.2,4,OLS,0.6132880561485016
400,10,4.0,0.2,4,Huber,0.2978881507806524
400,10,4.0,0.2,4,Cauchy,0.6132880561485016
400,10,4.0,0.2,4,Barron,0.6302770316321459
400,10,4.0,0.2,5,Lf_dual,0.0424692931485604
400,10,4.0,0.2,5,OLS,0.5892642414442595
400,10,4.0,0.2,5,Huber,0.22698571970509349
400,10,4.0,0.2,5,Cauchy,0.5892642414442595
400,10,4.0,0.2,5,Barron,0.6543916939329207
400,10,4.0,0.2,6,Lf_dual,0.02798779143336396
400,10,4.0,0.2,6,OLS,0.6330479903072089
400,10,4.0,0.2,6,Huber,0.6330479903072089
400,10,4.0,0.2,6,Cauchy,0.6330479903072089
400,10,4.0,0.2,6,Barron,0.5751036657352818
400,10,4.0,0.2,7,Lf_dual,0.03059174931624964
400,10,4.0,0.2,7,OLS,0.6813153907598837
400,10,4.0,0.2,7,Huber,0.6813153907598837
400,10,4.0,0.2,7,Cauchy,0.6813153907598837
400,10,4.0,0.2,7,Barron,1.0315404963301595
400,10,4.0,0.2,8,Lf_dual,0.048725206094107375
400,10,4.0,0.2,8,OLS,0.41436507402454986
400,10,4.0,0.2,8,Huber,0.25183836500065193
400,10,4.0,0.2,8,Cauchy,0.41436507402454986
400,10,4.0,0.2,8,Barron,0.6366108076501426
400,10,4.0,0.2,9,Lf_dual,0.02547677114299183
400,10,4.0,0.2,9,OLS,0.5524108171395675
400,10,4.0,0.2,9,Huber,0.31223861246193396
400,10,4.0,0.2,9,Cauchy,0.5524108171395675
400,10,4.0,0.2,9,Barron,0.9173146638431305
400,10,4.0,0.2,10,Lf_dual,0.03435447611578204
400,10,4.0,0.2,10,OLS,0.7310019036292562
400,10,4.0,0.2,10,Huber,0.3217353583438449
400,10,4.0,0.2,10,Cauchy,0.7310019036292562
400,10,4.0,0.2,10,Barron,0.828794169954448
400,10,4.0,0.2,11,Lf_dual,0.029879962908374462
400,10,4.0,0.2,11,OLS,0.31067751561371615
400,10,4.0,0.2,11,Huber,0.31067751561371615
400,10,4.0,0.2,11,Cauchy,0.31067751561371615
400,10,4.0,0.2,11,Barron,0.697656062562477
400,10,4.0,0.2,12,Lf_dual,0.030822768619492475
400,10,4.0,0.2,12,OLS,0.692662334657567
400,10,4.0,0.2,12,Huber,0.692662334657567
400,10,4.0,0.2,12,Cauchy,0.692662334657567
400,10,4.0,0.2,12,Barron,0.7697530246576548
400,10,4.0,0.2,13,Lf_dual,0.032892055216775205
400,10,4.0,0.2,13,OLS,0.5024665285967047
400,10,4.0,0.2,13,Huber,0.2983258225164412
400,10,4.0,0.2,13,Cauchy,0.5024665285967047
400,10,4.0,0.2,13,Barron,0.4802013278736053
400,10,4.0,0.2,14,Lf_dual,0.030801098440031437
400,10,4.0,0.2,14,OLS,0.7559689226537148
400,10,4.0,0.2,14,Huber,0.4469465984926266
400,10,4.0,0.2,14,Cauchy,0.7559689226537148
400,10,4.0,0.2,14,Barron,0.7024584462593972
400,10,4.0,0.2,15,Lf_dual,0.023675750707153876
400,10,4.0,0.2,15,OLS,0.6485986421482961
400,10,4.0,0.2,15,Huber,0.17882901734511547
400,10,4.0,0.2,15,Cauchy,0.6485986421482961
400,10,4.0,0.2,15,Barron,0.5271983634056522
400,10,4.0,0.2,16,Lf_dual,0.03433725496019665
400,10,4.0,0.2,16,OLS,0.46121564251096475
400,10,4.0,0.2,16,Huber,0.16472498222791462
400,10,4.0,0.2,16,Cauchy,0.46121564251096475
400,10,4.0,0.2,16,Barron,0.47789236084479675
400,10,4.0,0.2,17,Lf_dual,0.015814224096594453
400,10,4.0,0.2,17,OLS,0.6979046395814507
400,10,4.0,0.2,17,Huber,0.6979046395814507
400,10,4.0,0.2,17,Cauchy,0.6979046395814507
400,10,4.0,0.2,17,Barron,1.036219051504858
400,10,4.0,0.2,18,Lf_dual,0.031230983479909564
400,10,4.0,0.2,18,OLS,0.5091290555979604
400,10,4.0,0.2,18,Huber,0.25577369234189956
400,10,4.0,0.2,18,Cauchy,0.5091290555979604
400,10,4.0,0.2,18,Barron,0.5997706255074446
400,10,4.0,0.2,19,Lf_dual,0.02962706469348077
400,10,4.0,0.2,19,OLS,0.48598243136021174
400,10,4.0,0.2,19,Huber,0.24888368943235223
400,10,4.0,0.2,19,Cauchy,0.48598243136021174
400,10,4.0,0.2,19,Barron,0.7335781553789122
400,10,8.0,0.1,0,Lf_dual,0.019547448559147942
400,10,8.0,0.1,0,OLS,0.8617783252929166
400,10,8.0,0.1,0,Huber,0.547618665666339
400,10,8.0,0.1,0,Cauchy,0.8617783252929166
400,10,8.0,0.1,0,Barron,0.7239299518395013
400,10,8.0,0.1,1,Lf_dual,0.025901120979602444
400,10,8.0,0.1,1,OLS,0.6533030409897805
400,10,8.0,0.1,1,Huber,0.6533030409897805
400,10,8.0,0.1,1,Cauchy,0.6533030409897805
400,10,8.0,0.1,1,Barron,0.5609082763046155
400,10,8.0,0.1,2,Lf_dual,0.0222523689093675
400,10,8.0,0.1,2,OLS,0.7668695776221423
400,10,8.0,0.1,2,Huber,0.0206104775211687
400,10,8.0,0.1,2,Cauchy,0.7668695776221423
400,10,8.0,0.1,2,Barron,0.5971195652701241
400,10,8.0,0.1,3,Lf_dual,0.021930493823218156
400,10,8.0,0.1,3,OLS,1.090196427244986
400,10,8.0,0.1,3,Huber,1.090196427244986
400,10,8.0,0.1,3,Cauchy,1.090196427244986
400,10,8.0,0.1,3,Barron,0.6306466945371195
400,10,8.0,0.1,4,Lf_dual,0.028825807921582545
400,10,8.0,0.1,4,OLS,0.8641995068455388
400,10,8.0,0.1,4,Huber,0.1788516250130957
400,10,8.0,0.1,4,Cauchy,0.8641995068455388
400,10,8.0,0.1,4,Barron,0.5601786206329072
400,10,8.0,0.1,5,Lf_dual,0.023401215896952494
400,10,8.0,0.1,5,OLS,0.9294396488979105
400,10,8.0,0.1,5,Huber,0.9294396488979105
400,10,8.0,0.1,5,Cauchy,0.9294396488979105
400,10,8.0,0.1,5,Barron,0.6767425347578062
400,10,8.0,0.1,6,Lf_dual,0.035639634360542446
400,10,8.0,0.1,6,OLS,0.9324307867593825
400,10,8.0,0.1,6,Huber,0.5793370155273388
400,10,8.0,0.1,6,Cauchy,0.9324307867593825
400,10,8.0,0.1,6,Barron,1.021411567366771
400,10,8.0,0.1,7,Lf_dual,0.017066757544195156
400,10,8.0,0.1,7,OLS,0.6986000012234385
400,10,8.0,0.1,7,Huber,0.6986000012234385
400,10,8.0,0.1,7,Cauchy,0.6986000012234385
400,10,8.0,0.1,7,Barron,0.9714151483059299
400,10,8.0,0.1,8,Lf_dual,0.03663727359336465
400,10,8.0,0.1,8,OLS,1.2886496542301875
400,10,8.0,0.1,8,Huber,1.2886496542301875
400,10,8.0,0.1,8,Cauchy,1.2886496542301875
400,10,8.0,0.1,8,Barron,0.7901554377847719
400,10,8.0,0.1,9,Lf_dual,0.01870844703932927
400,10,8.0,0.1,9,OLS,1.0668966661166819
400,10,8.0,0.1,9,Huber,1.0668966661166819
400,10,8.0,0.1,9,Cauchy,1.0668966661166819
400,10,8.0,0.1,9,Barron,0.963766646336345
400,10,8.0,0.1,10,Lf_dual,0.01800153209439722
400,10,8.0,0.1,10,OLS,0.6873809953107568
400,10,8.0,0.1,10,Huber,0.025459356988869638
400,10,8.0,0.1,10,Cauchy,0.6873809953107568
400,10,8.0,0.1,10,Barron,0.6908204405741274
400,10,8.0,0.1,11,Lf_dual,0.03080664003486496
400,10,8.0,0.1,11,OLS,0.7277752363660004
400,10,8.0,0.1,11,Huber,0.1724501590411519
400,10,8.0,0.1,11,Cauchy,0.7277752363660004
400,10,8.0,0.1,11,Barron,0.7972198193411736
400,10,8.0,0.1,12,Lf_dual,0.028823601122610166
400,10,8.0,0.1,12,OLS,1.0447584441833648
400,10,8.0,0.1,12,Huber,1.0447584441833648
400,10,8.0,0.1,12,Cauchy,1.0447584441833648
400,10,8.0,0.1,12,Barron,1.2541296735782292
400,10,8.0,0.1,13,Lf_dual,0.030266736054359852
400,10,8.0,0.1,13,OLS,0.8023901338718169
400,10,8.0,0.1,13,Huber,0.8023901338718169
400,10,8.0,0.1,13,Cauchy,0.8023901338718169
400,10,8.0,0.1,13,Barron,0.8873793558489425
400,10,8.0,0.1,14,Lf_dual,0.024369054216717114
400,10,8.0,0.1,14,OLS,0.7426810638999132
400,10,8.0,0.1,14,Huber,0.7426810638999132
400,10,8.0,0.1,14,Cauchy,0.7426810638999132
400,10,8.0,0.1,14,Barron,0.4768749325695123
400,10,8.0,0.1,15,Lf_dual,0.03252100605809155
400,10,8.0,0.1,15,OLS,0.7154877097258825
400,10,8.0,0.1,15,Huber,0.09518012646158822
400,10,8.0,0.1,15,Cauchy,0.7154877097258825
400,10,8.0,0.1,15,Barron,0.5835761320887557
400,10,8.0,0.1,16,Lf_dual,0.030915054124870327
