Dataset,Outlier_Frac,Trial,Config,Rel_Error
Misra1a,0.3,9,f=1.0,0.04627844766431475
Misra1a,0.3,9,tau=0.90,0.046278447664314666
Misra1a,0.3,9,tau=0.99,0.046278447664314666
Misra1a,0.3,9,delta=0.01,0.046278447664314666
Misra1a,0.3,9,delta=0.10,0.046278447664314666
Misra1a,0.3,9,published,0.046278447664314666
Misra1a,0.3,10,default,0.034118768016183666
Misra1a,0.3,10,f=0.3,0.036313118513176264
Misra1a,0.3,10,f=0.8,0.031604125911053806
Misra1a,0.3,10,f=1.0,0.04627844766369066
Misra1a,0.3,10,tau=0.90,0.034118768016183666
Misra1a,0.3,10,tau=0.99,0.034118768016183666
Misra1a,0.3,10,delta=0.01,0.034118768016183666
Misra1a,0.3,10,delta=0.10,0.034118768016183666
Misra1a,0.3,10,published,0.034118768016183666
Misra1a,0.3,11,default,0.046278447664307595
Misra1a,0.3,11,f=0.3,0.0462784476643075
Misra1a,0.3,11,f=0.8,0.044977539545523554
Misra1a,0.3,11,f=1.0,0.012483540798769389
Misra1a,0.3,11,tau=0.90,0.046278447664307595
Misra1a,0.3,11,tau=0.99,0.046278447664307595
Misra1a,0.3,11,delta=0.01,0.046278447664307595
Misra1a,0.3,11,delta=0.10,0.046278447664307595
Misra1a,0.3,11,published,0.046278447664307595
Misra1a,0.3,12,default,0.04627844766431904
Misra1a,0.3,12,f=0.3,0.04627844766431898
Misra1a,0.3,12,f=0.8,0.04627844766431895
Misra1a,0.3,12,f=1.0,0.04627844766431898
Misra1a,0.3,12,tau=0.90,0.04627844766431904
Misra1a,0.3,12,tau=0.99,0.04627844766431904
Misra1a,0.3,12,delta=0.01,0.04627844766431904
Misra1a,0.3,12,delta=0.10,0.04627844766431904
Misra1a,0.3,12,published,0.04627844766431904
Misra1a,0.3,13,default,0.04627844766429437
Misra1a,0.3,13,f=0.3,0.047634451533846614
Misra1a,0.3,13,f=0.8,0.04627844766429411
Misra1a,0.3,13,f=1.0,0.046278447664294335
Misra1a,0.3,13,tau=0.90,0.04627844766429437
Misra1a,0.3,13,tau=0.99,0.04627844766429437
Misra1a,0.3,13,delta=0.01,0.04627844766429437
Misra1a,0.3,13,delta=0.10,0.04627844766429437
Misra1a,0.3,13,published,0.04627844766429437
Misra1a,0.3,14,default,0.021779611545521424
Misra1a,0.3,14,f=0.3,0.023818232698770057
Misra1a,0.3,14,f=0.8,0.018437326458163882
Misra1a,0.3,14,f=1.0,0.002645585217101692
Misra1a,0.3,14,tau=0.90,0.021779611545521424
Misra1a,0.3,14,tau=0.99,0.021779611545521424
Misra1a,0.3,14,delta=0.01,0.021779611545521424
Misra1a,0.3,14,delta=0.10,0.021779611545521424
Misra1a,0.3,14,published,0.021779611545521424
Misra1a,0.3,15,default,0.04712807503016228
Misra1a,0.3,15,f=0.3,0.048227109865056246
Misra1a,0.3,15,f=0.8,0.04627844766432161
Misra1a,0.3,15,f=1.0,0.04627844766432167
Misra1a,0.3,15,tau=0.90,0.04712807503016228
Misra1a,0.3,15,tau=0.99,0.04712807503016228
Misra1a,0.3,15,delta=0.01,0.04712807503016228
Misra1a,0.3,15,delta=0.10,0.04712807503016228
Misra1a,0.3,15,published,0.04712807503016228
Misra1a,0.3,16,default,0.04627844766427483
Misra1a,0.3,16,f=0.3,0.047059825022858555
Misra1a,0.3,16,f=0.8,0.04627844766427473
Misra1a,0.3,16,f=1.0,0.046278447664275885
Misra1a,0.3,16,tau=0.90,0.04627844766427483
Misra1a,0.3,16,tau=0.99,0.04627844766427483
Misra1a,0.3,16,delta=0.01,0.04627844766427483
Misra1a,0.3,16,delta=0.10,0.04627844766427483
Misra1a,0.3,16,published,0.04627844766427483
Misra1a,0.3,17,default,0.04627844766428256
Misra1a,0.3,17,f=0.3,0.04720461789179169
Misra1a,0.3,17,f=0.8,0.04627844766428231
Misra1a,0.3,17,f=1.0,0.003503197067860758
Misra1a,0.3,17,tau=0.90,0.04627844766428256
Misra1a,0.3,17,tau=0.99,0.04627844766428256
Misra1a,0.3,17,delta=0.01,0.04627844766428256
Misra1a,0.3,17,delta=0.10,0.04627844766428256
Misra1a,0.3,17,published,0.04627844766428256
Misra1a,0.3,18,default,0.046278447664315485
Misra1a,0.3,18,f=0.3,0.046278447664315485
Misra1a,0.3,18,f=0.8,0.04627844766431538
Misra1a,0.3,18,f=1.0,0.04726086297539648
Misra1a,0.3,18,tau=0.90,0.046278447664315485
Misra1a,0.3,18,tau=0.99,0.046278447664315485
Misra1a,0.3,18,delta=0.01,0.046278447664315485
Misra1a,0.3,18,delta=0.10,0.046278447664315485
Misra1a,0.3,18,published,0.046278447664315485
Misra1a,0.3,19,default,0.04649747386710192
Misra1a,0.3,19,f=0.3,0.04743485474953321
Misra1a,0.3,19,f=0.8,0.04627844766430811
Misra1a,0.3,19,f=1.0,0.04943539505679679
Misra1a,0.3,19,tau=0.90,0.04649747386710192
Misra1a,0.3,19,tau=0.99,0.04649747386710192
Misra1a,0.3,19,delta=0.01,0.04649747386710192
Misra1a,0.3,19,delta=0.10,0.04649747386710192
Misra1a,0.3,19,published,0.04649747386710192
Chwirut2,0.0,0,default,0.09271166192370285
Chwirut2,0.0,0,f=0.3,0.09272109171479576
Chwirut2,0.0,0,f=0.8,0.09272343683173276
Chwirut2,0.0,0,f=1.0,0.09270224372775653
Chwirut2,0.0,0,tau=0.90,0.09271166217687866
Chwirut2,0.0,0,tau=0.99,0.09271167057421362
Chwirut2,0.0,0,delta=0.01,0.08312700237775898
Chwirut2,0.0,0,delta=0.10,0.09272900736866665
Chwirut2,0.0,0,published,0.09271166192370285
Chwirut2,0.1,0,default,0.09272839282604985
Chwirut2,0.1,0,f=0.3,0.09841285072024847
Chwirut2,0.1,0,f=0.8,0.0927149625266458
Chwirut2,0.1,0,f=1.0,0.07419972869580932
Chwirut2,0.1,0,tau=0.90,0.09272839282604985
Chwirut2,0.1,0,tau=0.99,0.09272839282959268
Chwirut2,0.1,0,delta=0.01,0.06486137771101955
Chwirut2,0.1,0,delta=0.10,0.09272839300661437
Chwirut2,0.1,0,published,0.09272839282604985
Chwirut2,0.1,1,default,0.14641331553376571
Chwirut2,0.1,1,f=0.3,0.13848674153940743
Chwirut2,0.1,1,f=0.8,0.1777043518028271
Chwirut2,0.1,1,f=1.0,0.21978526883665583
Chwirut2,0.1,1,tau=0.90,0.14641331553376571
Chwirut2,0.1,1,tau=0.99,0.14641549962656294
Chwirut2,0.1,1,delta=0.01,0.36058570478981694
Chwirut2,0.1,1,delta=0.10,0.1384903307874852
Chwirut2,0.1,1,published,0.14641331553376571
Chwirut2,0.1,2,default,0.09272659933752833
Chwirut2,0.1,2,f=0.3,0.09272715068679815
Chwirut2,0.1,2,f=0.8,0.0927276505354302
Chwirut2,0.1,2,f=1.0,0.11262209835467965
Chwirut2,0.1,2,tau=0.90,0.09272659935323037
Chwirut2,0.1,2,tau=0.99,0.09272659933745901
Chwirut2,0.1,2,delta=0.01,0.06486749034192445
Chwirut2,0.1,2,delta=0.10,0.098336794459504
Chwirut2,0.1,2,published,0.09272659933752833
Chwirut2,0.1,3,default,0.09795327571674363
Chwirut2,0.1,3,f=0.3,0.09795072529206778
Chwirut2,0.1,3,f=0.8,0.0979375279014582
Chwirut2,0.1,3,f=1.0,0.06537849856247475
Chwirut2,0.1,3,tau=0.90,0.09795327571674363
Chwirut2,0.1,3,tau=0.99,0.0979532757167433
Chwirut2,0.1,3,delta=0.01,0.07525989872613142
Chwirut2,0.1,3,delta=0.10,0.09794896987792596
Chwirut2,0.1,3,published,0.09795327571674363
Chwirut2,0.1,4,default,0.09272942353810688
Chwirut2,0.1,4,f=0.3,0.09836985604458011
Chwirut2,0.1,4,f=0.8,0.09273618271415757
Chwirut2,0.1,4,f=1.0,0.09273501864038657
Chwirut2,0.1,4,tau=0.90,0.09272942353810688
Chwirut2,0.1,4,tau=0.99,0.09272942353332272
Chwirut2,0.1,4,delta=0.01,0.09271938171472059
Chwirut2,0.1,4,delta=0.10,0.09272944300822335
Chwirut2,0.1,4,published,0.09272942353810688
Chwirut2,0.1,5,default,0.0979550817481634
Chwirut2,0.1,5,f=0.3,0.0979550576686373
Chwirut2,0.1,5,f=0.8,0.09794906406334225
Chwirut2,0.1,5,f=1.0,0.08479881402912269
Chwirut2,0.1,5,tau=0.90,0.09795508174816224
Chwirut2,0.1,5,tau=0.99,0.0979550817481634
Chwirut2,0.1,5,delta=0.01,0.09795271383596049
Chwirut2,0.1,5,delta=0.10,0.09795513052792558
Chwirut2,0.1,5,published,0.0979550817481634
Chwirut2,0.1,6,default,0.09271740146069783
Chwirut2,0.1,6,f=0.3,0.09272615660097576
Chwirut2,0.1,6,f=0.8,0.09271650729234784
Chwirut2,0.1,6,f=1.0,0.07417828013961655
Chwirut2,0.1,6,tau=0.90,0.09271740146069783
Chwirut2,0.1,6,tau=0.99,0.09271740285786242
Chwirut2,0.1,6,delta=0.01,0.0927145804018241
Chwirut2,0.1,6,delta=0.10,0.09272875913585907
Chwirut2,0.1,6,published,0.09271740146069783
Chwirut2,0.1,7,default,0.07309211382235223
Chwirut2,0.1,7,f=0.3,0.0736582624527553
Chwirut2,0.1,7,f=0.8,0.05402390368916854
Chwirut2,0.1,7,f=1.0,0.057132824770884286
